TIME(s), ROOM SIZE, GENERATED ROOM, ARCHETYPE, GENERATION BIAS,PARENT,TREE LAYER
582.8918,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,49
583.9568,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x2 L Archetype ,50
584.1423,4x3,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,51
584.4814,4x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,52
585.0445,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,52
585.584,4x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,53
585.7468,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,54
586.2837,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,54
586.4949,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,55
586.8484,4x3,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,56
587.3914,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,56
587.5402,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,57
587.9048,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,57
588.095,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x2 L Archetype ,58
588.4418,4x3,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x2 Rectangle Archetype ,59
591.155,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,3x2 L Archetype ,58
591.3501,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,59
592.048,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,3x2 L Archetype ,60
592.2425,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,61
592.7906,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,61
592.9401,4x3,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,62
593.3018,4x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,63
593.853,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,63
594.0451,4x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,64
594.5886,4x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,64
594.7498,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,65
595.106,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,66
595.4865,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,66
595.6411,4x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,67
596.0157,4x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,67
596.1876,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,67
596.3896,4x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,68
596.9157,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,68
597.0819,4x3,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,69
597.6445,4x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,69
598.1937,4x3,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 T Archetype ,70
598.5537,4x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,70
599.4467,4x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,70
599.6001,4x3,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,71
600.3061,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,null,0
600.3061,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x1 Square Archetype ,1
601.0404,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,3x2 L Archetype ,2
601.2516,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x3 Rectangle Archetype ,3
601.7839,4x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,3
601.9498,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x4 Rectangle Archetype ,4
602.4953,4x4,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,1x4 Rectangle Archetype ,4
603.5903,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x3 T Archetype ,5
603.751,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,6
604.1023,4x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x1 Square Archetype ,6
604.2901,4x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x4 Rectangle Archetype ,7
604.6407,4x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x4 Rectangle Archetype ,7
605.0097,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x4 Rectangle Archetype ,7
605.5442,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,8
606.0937,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,9
606.2969,4x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x3 Rectangle Archetype ,10
606.8041,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,10
606.9897,4x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x3 Rectangle Archetype ,10
607.192,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x4 Rectangle Archetype ,11
607.8964,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,12
608.0875,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,13
608.4514,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,14
608.7828,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Triangle Archetype ,15
609.1517,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x2 Triangle Archetype ,15
609.3427,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,16
609.6929,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x2 Rectangle Archetype ,17
610.241,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,17
610.4155,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x1 Square Archetype ,18
610.7818,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,19
611.1555,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,19
611.3053,4x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x2 Rectangle Archetype ,20
611.6826,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Square Archetype ,21
614.9049,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x1 Rhombus Archetype ,18
615.2884,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,19
615.8083,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,19
615.9931,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,20
616.3407,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,3x2 L Archetype ,21
618.3553,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,19
618.5148,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,19
618.6866,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,20
619.0482,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,21
619.4143,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,22
620.1526,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,23
620.3115,4x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x2 Triangle Archetype ,24
620.6904,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x4 Rectangle Archetype ,25
621.0503,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,25
621.9498,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,26
622.2934,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,27
622.6547,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,28
623.0151,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,29
623.3921,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,30
623.9032,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,30
624.0875,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,31
624.4566,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,31
624.6461,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,32
625.3401,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,32
625.7126,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,32
625.8848,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,33
626.4528,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,33
626.6099,4x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x3 Rectangle Archetype ,34
627.1422,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,34
627.3564,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x3 T Archetype ,35
628.405,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,35
628.5839,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x1 Square Archetype ,36
628.9459,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,37
629.6899,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,38
629.8427,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,39
630.2026,4x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x2 Rectangle Archetype ,40
630.586,4x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,2x2 Square Archetype ,41
630.9513,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Square Archetype ,42
631.2889,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,43
632.0106,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,43
632.3916,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,44
633.0945,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,45
633.2938,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,46
633.6508,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x2 Rectangle Archetype ,47
633.9819,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,47
634.1935,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x1 Square Archetype ,48
634.5459,4x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,2x1 Rhombus Archetype ,49
635.2412,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 L Archetype ,50
635.4402,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,51
635.995,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,51
636.1515,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,52
636.5095,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,53
636.8815,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,53
637.0457,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,54
637.5803,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,54
639.5959,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,54
640.1055,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,54
640.2886,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x1 Square Archetype ,55
640.6403,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x1 Square Archetype ,56
641.382,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x1 Square Archetype ,56
641.7433,4x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,57
642.455,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x2 L Archetype ,58
642.6512,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,59
642.9865,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,60
643.3461,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,60
643.5484,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,60
643.7059,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,61
644.2503,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,61
644.4558,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,62
645.1415,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,63
645.3423,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,64
645.8824,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,64
646.0503,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x1 Square Archetype ,65
646.4006,4x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,66
647.1518,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 L Archetype ,67
647.3106,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,68
647.8505,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,68
648.0476,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,69
648.5893,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,69
648.7484,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x2 Rectangle Archetype ,70
649.4903,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,70
649.846,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,71
650.1811,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,72
650.5457,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,72
651.8065,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,73
651.9885,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,74
652.3424,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,74
653.2449,4x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,75
654.346,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,75
654.5145,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,76
654.8839,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,76
655.055,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,76
655.2434,4x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x1 Rhombus Archetype ,77
655.9428,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,78
656.1538,4x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,79
656.4821,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Triangle Archetype ,80
656.8491,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 Triangle Archetype ,80
657.0451,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,81
657.3886,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x2 Rectangle Archetype ,82
657.9438,4x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x2 Rectangle Archetype ,82
658.1149,4x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x1 Rhombus Archetype ,83
658.4851,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,84
658.8489,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,85
659.1827,4x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,85
659.3832,4x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,86
659.7493,4x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,87
660.2446,4x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,null,0
660.2446,4x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x1 Square Archetype ,1
660.9928,4x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,3x2 L Archetype ,2
661.5438,4x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x3 T Archetype ,3
662.6165,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,3x2 L Archetype ,4
662.7864,4x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 Triangle Archetype ,5
663.1537,4x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x1 Rhombus Archetype ,6
663.5001,4x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,7
663.8947,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,7
664.0526,4x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 Triangle Archetype ,8
664.4117,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,9
664.7867,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Triangle Archetype ,10
665.1514,4x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,11
665.6896,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,11
665.8521,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,12
666.2164,4x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x2 Rectangle Archetype ,12
667.1162,4x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,13
667.4804,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,13
668.5556,4x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x2 Rectangle Archetype ,13
668.7488,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,14
669.0951,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,15
669.4424,4x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,15
669.6546,4x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,15
669.8009,4x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,16
670.184,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,17
670.5427,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,18
671.609,4x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,17
672.6857,4x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,16
673.04,4x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,17
673.5814,4x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,17
673.7885,4x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,18
674.3057,4x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x3 Rectangle Archetype ,18
